,SeriesInstanceUID,StudyInstanceUID
715,1.3.6.1.4.1.14519.5.2.1.3320.2626.314492627543172343593761771526,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
716,1.3.6.1.4.1.14519.5.2.1.3320.2626.335784080072446149947155308342,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
717,1.3.6.1.4.1.14519.5.2.1.3320.2626.281864513961204640649843865047,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
718,1.3.6.1.4.1.14519.5.2.1.3320.2626.203945355732711789996785538156,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
719,1.3.6.1.4.1.14519.5.2.1.3320.2626.123380222920613702363397489689,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
720,1.3.6.1.4.1.14519.5.2.1.3320.2626.139918007054825136042303593717,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
721,1.3.6.1.4.1.14519.5.2.1.3320.2626.182905309185948984354764426404,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
722,1.3.6.1.4.1.14519.5.2.1.3320.2626.171110623539569238356563358749,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
723,1.3.6.1.4.1.14519.5.2.1.3320.2626.535867123233732902918392481193,1.3.6.1.4.1.14519.5.2.1.3320.2626.134796255390443680683141343319
724,1.3.6.1.4.1.14519.5.2.1.119528714632631387886806837775630991253,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
725,1.3.6.1.4.1.14519.5.2.1.306958281294122878572537972091311211217,1.3.6.1.4.1.14519.5.2.1.275886904019702050148801659241444129139
726,1.3.6.1.4.1.14519.5.2.1.166946264957098981808280900488558104848,1.3.6.1.4.1.14519.5.2.1.300683545271932226500577009697475668623
727,1.3.6.1.4.1.14519.5.2.1.76947505617301242540511977759021293968,1.3.6.1.4.1.14519.5.2.1.71255937872738291244690685663860788281
728,1.3.6.1.4.1.14519.5.2.1.244376199687665758342909145311763371059,1.3.6.1.4.1.14519.5.2.1.195141412307339124204250392445005589270
729,1.3.6.1.4.1.14519.5.2.1.186535070545723032141554436302175615835,1.3.6.1.4.1.14519.5.2.1.107401429948568883854076524035386180955
730,1.3.6.1.4.1.14519.5.2.1.24521037205708921168084397885539628772,1.3.6.1.4.1.14519.5.2.1.87343261616565077224359702729401259098
731,1.3.6.1.4.1.14519.5.2.1.200643296112163037849259250196314782056,1.3.6.1.4.1.14519.5.2.1.275886904019702050148801659241444129139
732,1.3.6.1.4.1.14519.5.2.1.10228738298520627644570207687180565149,1.3.6.1.4.1.14519.5.2.1.284124217127971170093331896843778251383
733,1.3.6.1.4.1.14519.5.2.1.279054612074154721567700474602792862495,1.3.6.1.4.1.14519.5.2.1.157308529725155467160734011541092532607
734,1.3.6.1.4.1.14519.5.2.1.104676703467748132759270722686474378353,1.3.6.1.4.1.14519.5.2.1.143508475032044659595485724455199959932
735,1.3.6.1.4.1.14519.5.2.1.296084965170098975330367771319862022942,1.3.6.1.4.1.14519.5.2.1.227949860144032104363144814364926262387
736,1.3.6.1.4.1.14519.5.2.1.28509700494277134648249148934428245772,1.3.6.1.4.1.14519.5.2.1.324674483137240131027708226083225469220
737,1.3.6.1.4.1.14519.5.2.1.183927921538748785290064012154850625772,1.3.6.1.4.1.14519.5.2.1.227949860144032104363144814364926262387
738,1.3.6.1.4.1.14519.5.2.1.327546728127861760473035192513030628543,1.3.6.1.4.1.14519.5.2.1.248572899262412052430627621942828630092
739,1.3.6.1.4.1.14519.5.2.1.140540092137231453052494761952539600051,1.3.6.1.4.1.14519.5.2.1.107401429948568883854076524035386180955
740,1.3.6.1.4.1.14519.5.2.1.276160523486377582247467372005084977764,1.3.6.1.4.1.14519.5.2.1.143508475032044659595485724455199959932
741,1.3.6.1.4.1.14519.5.2.1.306438034061104828163299494729950182902,1.3.6.1.4.1.14519.5.2.1.77155367638621502173880012762024128638
742,1.3.6.1.4.1.14519.5.2.1.312034866699307638123542073425672518469,1.3.6.1.4.1.14519.5.2.1.320834883430968094125032445808073966432
743,1.3.6.1.4.1.14519.5.2.1.249747234475942834682299784244177066122,1.3.6.1.4.1.14519.5.2.1.192180924543597682091545532955797799290
744,1.3.6.1.4.1.14519.5.2.1.129767144440501907180457110140617203357,1.3.6.1.4.1.14519.5.2.1.300683545271932226500577009697475668623
745,1.3.6.1.4.1.14519.5.2.1.248574088320420993744239505976742299731,1.3.6.1.4.1.14519.5.2.1.324674483137240131027708226083225469220
746,1.3.6.1.4.1.14519.5.2.1.269195518073251808234995046960495530261,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
747,1.3.6.1.4.1.14519.5.2.1.300956919622348932079760364508171129597,1.3.6.1.4.1.14519.5.2.1.157308529725155467160734011541092532607
748,1.3.6.1.4.1.14519.5.2.1.337237228141336744673445020007046925253,1.3.6.1.4.1.14519.5.2.1.71255937872738291244690685663860788281
749,1.3.6.1.4.1.14519.5.2.1.163657679348320741926204299059702564472,1.3.6.1.4.1.14519.5.2.1.67953080284076345917473005680077306867
750,1.3.6.1.4.1.14519.5.2.1.72481556998761891629016246219751780730,1.3.6.1.4.1.14519.5.2.1.195141412307339124204250392445005589270
751,1.3.6.1.4.1.14519.5.2.1.156119676811740867226482176740840732859,1.3.6.1.4.1.14519.5.2.1.227949860144032104363144814364926262387
752,1.3.6.1.4.1.14519.5.2.1.89337107620575759211601953173555846864,1.3.6.1.4.1.14519.5.2.1.192180924543597682091545532955797799290
753,1.3.6.1.4.1.14519.5.2.1.112948120307627841506048395084333796842,1.3.6.1.4.1.14519.5.2.1.248572899262412052430627621942828630092
754,1.3.6.1.4.1.14519.5.2.1.245704401549769576754476477927268798179,1.3.6.1.4.1.14519.5.2.1.107401429948568883854076524035386180955
755,1.3.6.1.4.1.14519.5.2.1.204734451354467159013076861301815243913,1.3.6.1.4.1.14519.5.2.1.58230391169750649153488661664117068107
756,1.3.6.1.4.1.14519.5.2.1.322343645219269297511347966752856146973,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
757,1.3.6.1.4.1.14519.5.2.1.59390091521103859432535197927965155828,1.3.6.1.4.1.14519.5.2.1.135609271993088389619505582090585462396
758,1.3.6.1.4.1.14519.5.2.1.248103690622870858054105949817087578510,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
759,1.3.6.1.4.1.14519.5.2.1.252411455443025962816432148953860325447,1.3.6.1.4.1.14519.5.2.1.104353760415096244893510486715328792697
760,1.3.6.1.4.1.14519.5.2.1.90867706924888385825703454606504545332,1.3.6.1.4.1.14519.5.2.1.248572899262412052430627621942828630092
761,1.3.6.1.4.1.14519.5.2.1.39599780968635514966471427066288631280,1.3.6.1.4.1.14519.5.2.1.324674483137240131027708226083225469220
762,1.3.6.1.4.1.14519.5.2.1.266615994591450090046447803928312219131,1.3.6.1.4.1.14519.5.2.1.87343261616565077224359702729401259098
763,1.3.6.1.4.1.14519.5.2.1.105584634054335527606285039437435359592,1.3.6.1.4.1.14519.5.2.1.58230391169750649153488661664117068107
764,1.3.6.1.4.1.14519.5.2.1.83482909094763399077117589653879292435,1.3.6.1.4.1.14519.5.2.1.77155367638621502173880012762024128638
765,1.3.6.1.4.1.14519.5.2.1.87039398006301087500383182804332557840,1.3.6.1.4.1.14519.5.2.1.284124217127971170093331896843778251383
766,1.3.6.1.4.1.14519.5.2.1.246815380796151973939017750454220664996,1.3.6.1.4.1.14519.5.2.1.195141412307339124204250392445005589270
767,1.3.6.1.4.1.14519.5.2.1.109429452999888339403556970635409004346,1.3.6.1.4.1.14519.5.2.1.300683545271932226500577009697475668623
768,1.3.6.1.4.1.14519.5.2.1.168021505333397181219936037252559107030,1.3.6.1.4.1.14519.5.2.1.104353760415096244893510486715328792697
769,1.3.6.1.4.1.14519.5.2.1.118763556431876640331395181346782869208,1.3.6.1.4.1.14519.5.2.1.135609271993088389619505582090585462396
770,1.3.6.1.4.1.14519.5.2.1.153494643354875619435626664073868328177,1.3.6.1.4.1.14519.5.2.1.195141412307339124204250392445005589270
771,1.3.6.1.4.1.14519.5.2.1.1019460473599219790253341757751838582,1.3.6.1.4.1.14519.5.2.1.248572899262412052430627621942828630092
772,1.3.6.1.4.1.14519.5.2.1.62142467323605237784770516904000895215,1.3.6.1.4.1.14519.5.2.1.104353760415096244893510486715328792697
773,1.3.6.1.4.1.14519.5.2.1.185418111484555163150647086155869219756,1.3.6.1.4.1.14519.5.2.1.143508475032044659595485724455199959932
774,1.3.6.1.4.1.14519.5.2.1.39259777678200137059835826187434558013,1.3.6.1.4.1.14519.5.2.1.87343261616565077224359702729401259098
775,1.3.6.1.4.1.14519.5.2.1.68757738277706847815055494065671508981,1.3.6.1.4.1.14519.5.2.1.67953080284076345917473005680077306867
776,1.3.6.1.4.1.14519.5.2.1.279821837986892082518668410584927449356,1.3.6.1.4.1.14519.5.2.1.86824010805243638814214821163735641447
777,1.3.6.1.4.1.14519.5.2.1.267206049995352817677873098889655502094,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
778,1.3.6.1.4.1.14519.5.2.1.283321832731187485019366791933288686997,1.3.6.1.4.1.14519.5.2.1.227949860144032104363144814364926262387
779,1.3.6.1.4.1.14519.5.2.1.12363763578996894887225132720272732903,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
780,1.3.6.1.4.1.14519.5.2.1.258263165244827197337557513607707312079,1.3.6.1.4.1.14519.5.2.1.71255937872738291244690685663860788281
781,1.3.6.1.4.1.14519.5.2.1.130260134778970397197450676012106042668,1.3.6.1.4.1.14519.5.2.1.192180924543597682091545532955797799290
782,1.3.6.1.4.1.14519.5.2.1.125890640130853841819982827682880907191,1.3.6.1.4.1.14519.5.2.1.284124217127971170093331896843778251383
783,1.3.6.1.4.1.14519.5.2.1.161982724082331319465572169155208225153,1.3.6.1.4.1.14519.5.2.1.87343261616565077224359702729401259098
784,1.3.6.1.4.1.14519.5.2.1.52309835344870054201882678149260479935,1.3.6.1.4.1.14519.5.2.1.58230391169750649153488661664117068107
785,1.3.6.1.4.1.14519.5.2.1.74919488492708134547701339668104450233,1.3.6.1.4.1.14519.5.2.1.86824010805243638814214821163735641447
786,1.3.6.1.4.1.14519.5.2.1.41298055314371941349124643153136683149,1.3.6.1.4.1.14519.5.2.1.71255937872738291244690685663860788281
787,1.3.6.1.4.1.14519.5.2.1.100731759010416801525756814661582905453,1.3.6.1.4.1.14519.5.2.1.192180924543597682091545532955797799290
788,1.3.6.1.4.1.14519.5.2.1.37671622521464066812631978471928306007,1.3.6.1.4.1.14519.5.2.1.58230391169750649153488661664117068107
789,1.3.6.1.4.1.14519.5.2.1.253168115551446290926256440815409084370,1.3.6.1.4.1.14519.5.2.1.67953080284076345917473005680077306867
790,1.3.6.1.4.1.14519.5.2.1.71723873150666650936131334110897642540,1.3.6.1.4.1.14519.5.2.1.284124217127971170093331896843778251383
791,1.3.6.1.4.1.14519.5.2.1.224409518854330380839516384479543090458,1.3.6.1.4.1.14519.5.2.1.77155367638621502173880012762024128638
792,1.3.6.1.4.1.14519.5.2.1.269703894431372598509100851602159288765,1.3.6.1.4.1.14519.5.2.1.143508475032044659595485724455199959932
793,1.3.6.1.4.1.14519.5.2.1.97934223577100833484431647137145455556,1.3.6.1.4.1.14519.5.2.1.67953080284076345917473005680077306867
794,1.3.6.1.4.1.14519.5.2.1.140707133919097170612230090340002977287,1.3.6.1.4.1.14519.5.2.1.104353760415096244893510486715328792697
795,1.3.6.1.4.1.14519.5.2.1.21961186576696997715912467433850461227,1.3.6.1.4.1.14519.5.2.1.324674483137240131027708226083225469220
796,1.3.6.1.4.1.14519.5.2.1.181454475541332366302451583937675350596,1.3.6.1.4.1.14519.5.2.1.320834883430968094125032445808073966432
797,1.3.6.1.4.1.14519.5.2.1.174235481772634027309420625963155107201,1.3.6.1.4.1.14519.5.2.1.157308529725155467160734011541092532607
798,1.3.6.1.4.1.14519.5.2.1.163187964820539392935122708463310244598,1.3.6.1.4.1.14519.5.2.1.300683545271932226500577009697475668623
799,1.3.6.1.4.1.14519.5.2.1.320141851691120016143208833306786278153,1.3.6.1.4.1.14519.5.2.1.86824010805243638814214821163735641447
800,1.3.6.1.4.1.14519.5.2.1.43546293045303953649134661873116783074,1.3.6.1.4.1.14519.5.2.1.192180924543597682091545532955797799290
801,1.3.6.1.4.1.14519.5.2.1.336089307207783877272753660250015954146,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
802,1.3.6.1.4.1.14519.5.2.1.247015724612243247443005936065914969759,1.3.6.1.4.1.14519.5.2.1.320834883430968094125032445808073966432
803,1.3.6.1.4.1.14519.5.2.1.159269044222868688166624139086014341515,1.3.6.1.4.1.14519.5.2.1.107401429948568883854076524035386180955
804,1.3.6.1.4.1.14519.5.2.1.180566145654912160876158614368588952426,1.3.6.1.4.1.14519.5.2.1.135609271993088389619505582090585462396
805,1.3.6.1.4.1.14519.5.2.1.163400339451510260997597897571824613366,1.3.6.1.4.1.14519.5.2.1.320834883430968094125032445808073966432
806,1.3.6.1.4.1.14519.5.2.1.285944001633212421766815314671222084388,1.3.6.1.4.1.14519.5.2.1.275886904019702050148801659241444129139
807,1.3.6.1.4.1.14519.5.2.1.21131494573215971196047922161397639599,1.3.6.1.4.1.14519.5.2.1.135609271993088389619505582090585462396
808,1.3.6.1.4.1.14519.5.2.1.5847180458612441892779566776530554951,1.3.6.1.4.1.14519.5.2.1.157308529725155467160734011541092532607
809,1.3.6.1.4.1.14519.5.2.1.303816796102998778927005143775408967778,1.3.6.1.4.1.14519.5.2.1.71255937872738291244690685663860788281
810,1.3.6.1.4.1.14519.5.2.1.237642993417197417654052076474980244050,1.3.6.1.4.1.14519.5.2.1.104353760415096244893510486715328792697
811,1.3.6.1.4.1.14519.5.2.1.335450077231104425936065403096497651093,1.3.6.1.4.1.14519.5.2.1.86824010805243638814214821163735641447
812,1.3.6.1.4.1.14519.5.2.1.117808748269174419605732358450621288957,1.3.6.1.4.1.14519.5.2.1.227949860144032104363144814364926262387
813,1.3.6.1.4.1.14519.5.2.1.261450458963518213442565909435054795413,1.3.6.1.4.1.14519.5.2.1.67953080284076345917473005680077306867
814,1.3.6.1.4.1.14519.5.2.1.50446370192855283669200346817959448281,1.3.6.1.4.1.14519.5.2.1.143508475032044659595485724455199959932
815,1.3.6.1.4.1.14519.5.2.1.163993387497768313748325329288202289206,1.3.6.1.4.1.14519.5.2.1.248572899262412052430627621942828630092
816,1.3.6.1.4.1.14519.5.2.1.309860950960440672537481417309633197084,1.3.6.1.4.1.14519.5.2.1.275886904019702050148801659241444129139
817,1.3.6.1.4.1.14519.5.2.1.257013319324343199851187045765222186475,1.3.6.1.4.1.14519.5.2.1.77155367638621502173880012762024128638
818,1.3.6.1.4.1.14519.5.2.1.22951465642714418708939445889832704048,1.3.6.1.4.1.14519.5.2.1.195141412307339124204250392445005589270
819,1.3.6.1.4.1.14519.5.2.1.315641833265736529898732526489674611145,1.3.6.1.4.1.14519.5.2.1.300683545271932226500577009697475668623
820,1.3.6.1.4.1.14519.5.2.1.238208027292970722183126381008808411202,1.3.6.1.4.1.14519.5.2.1.87343261616565077224359702729401259098
821,1.3.6.1.4.1.14519.5.2.1.233067694526345679794076639137230427245,1.3.6.1.4.1.14519.5.2.1.284124217127971170093331896843778251383
822,1.3.6.1.4.1.14519.5.2.1.154463114832260751137585634510544574398,1.3.6.1.4.1.14519.5.2.1.324674483137240131027708226083225469220
823,1.3.6.1.4.1.14519.5.2.1.74510143070200212552296978153102218121,1.3.6.1.4.1.14519.5.2.1.157308529725155467160734011541092532607
824,1.3.6.1.4.1.14519.5.2.1.23274338799659724458071674463330340392,1.3.6.1.4.1.14519.5.2.1.118358488434319447000012851194465824326
825,1.3.6.1.4.1.14519.5.2.1.59996150150180116969034290183988665988,1.3.6.1.4.1.14519.5.2.1.107401429948568883854076524035386180955
826,1.3.6.1.4.1.14519.5.2.1.155009580845247983590647218721888717749,1.3.6.1.4.1.14519.5.2.1.58230391169750649153488661664117068107
827,1.3.6.1.4.1.14519.5.2.1.128605596886768866467824055895421319185,1.3.6.1.4.1.14519.5.2.1.320834883430968094125032445808073966432
828,1.3.6.1.4.1.14519.5.2.1.7085.2626.186575867312262391517337474433,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
829,1.3.6.1.4.1.14519.5.2.1.7085.2626.134758235731933620578474798498,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
830,1.3.6.1.4.1.14519.5.2.1.7085.2626.157935304978806555702777529542,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
831,1.3.6.1.4.1.14519.5.2.1.7085.2626.902069236403943491833492332045,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
832,1.3.6.1.4.1.14519.5.2.1.7085.2626.181556144618490396811193288796,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
833,1.3.6.1.4.1.14519.5.2.1.7085.2626.237212464860072067333251581080,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
834,1.3.6.1.4.1.14519.5.2.1.7085.2626.228103198272565956602578293697,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
835,1.3.6.1.4.1.14519.5.2.1.7085.2626.135539103719106331138269790881,1.3.6.1.4.1.14519.5.2.1.7085.2626.119810816975757991614926263086
836,1.3.6.1.4.1.14519.5.2.1.3320.2626.107351359047645558702498120982,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
837,1.3.6.1.4.1.14519.5.2.1.3320.2626.310572265203543371373597729554,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
838,1.3.6.1.4.1.14519.5.2.1.3320.2626.284503877274281902678376520857,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
839,1.3.6.1.4.1.14519.5.2.1.3320.2626.134829601747322201481708338562,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
840,1.3.6.1.4.1.14519.5.2.1.3320.2626.984430501808872678124657305431,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
841,1.3.6.1.4.1.14519.5.2.1.3320.2626.102028096975665977918719709588,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
842,1.3.6.1.4.1.14519.5.2.1.3320.2626.336102998662552204858723629659,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
843,1.3.6.1.4.1.14519.5.2.1.3320.2626.119669524311471089259107019548,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
844,1.3.6.1.4.1.14519.5.2.1.3320.2626.206743355969464559265806130780,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
845,1.3.6.1.4.1.14519.5.2.1.3320.2626.289100855404908351129197537259,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
846,1.3.6.1.4.1.14519.5.2.1.3320.2626.292136960131038227155538091008,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
847,1.3.6.1.4.1.14519.5.2.1.3320.2626.290080077266211725874781752281,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
848,1.3.6.1.4.1.14519.5.2.1.3320.2626.336825952317796523973106715309,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
849,1.3.6.1.4.1.14519.5.2.1.3320.2626.944308773578563541589857977314,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
850,1.3.6.1.4.1.14519.5.2.1.3320.2626.244868308129263620479773835763,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
851,1.3.6.1.4.1.14519.5.2.1.3320.2626.657217694995516785634642749289,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
852,1.3.6.1.4.1.14519.5.2.1.3320.2626.218132034987950275108169342279,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
853,1.3.6.1.4.1.14519.5.2.1.3320.2626.277108982459366859371823171015,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
854,1.3.6.1.4.1.14519.5.2.1.3320.2626.163322510710846042478311211801,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
855,1.3.6.1.4.1.14519.5.2.1.3320.2626.307086465255481623733816993378,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
856,1.3.6.1.4.1.14519.5.2.1.3320.2626.775414721477591348665138193004,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
857,1.3.6.1.4.1.14519.5.2.1.3320.2626.253698293159833023792544497531,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
858,1.3.6.1.4.1.14519.5.2.1.3320.2626.333759991447469489427664608141,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
859,1.3.6.1.4.1.14519.5.2.1.3320.2626.312405194262514432271360757103,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
860,1.3.6.1.4.1.14519.5.2.1.3320.2626.960165850543974984592814132221,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
861,1.3.6.1.4.1.14519.5.2.1.3320.2626.297799997348888494838205188913,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
862,1.3.6.1.4.1.14519.5.2.1.3320.2626.183428397709668090676038006582,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
863,1.3.6.1.4.1.14519.5.2.1.3320.2626.106452946177689748802759191339,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
864,1.3.6.1.4.1.14519.5.2.1.3320.2626.138417245907697808928539742482,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
865,1.3.6.1.4.1.14519.5.2.1.3320.2626.220304857040215368983933769667,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
866,1.3.6.1.4.1.14519.5.2.1.3320.2626.142716926784157671512632212469,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
867,1.3.6.1.4.1.14519.5.2.1.3320.2626.220874199672988804257010602822,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
868,1.3.6.1.4.1.14519.5.2.1.3320.2626.102183767930263603753669475477,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
869,1.3.6.1.4.1.14519.5.2.1.3320.2626.219507043701372201809600637280,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
870,1.3.6.1.4.1.14519.5.2.1.3320.2626.505955105542702367763665167513,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
871,1.3.6.1.4.1.14519.5.2.1.3320.2626.312568339440131172540275541561,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
872,1.3.6.1.4.1.14519.5.2.1.3320.2626.432550422893240639430586037965,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
873,1.3.6.1.4.1.14519.5.2.1.3320.2626.198561972518737581455745944620,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
874,1.3.6.1.4.1.14519.5.2.1.3320.2626.699616821292334878429237873622,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
875,1.3.6.1.4.1.14519.5.2.1.3320.2626.335833497259561614738848492741,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
876,1.3.6.1.4.1.14519.5.2.1.3320.2626.336970886872985978598717311019,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
877,1.3.6.1.4.1.14519.5.2.1.3320.2626.880713749518407217905593034469,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
878,1.3.6.1.4.1.14519.5.2.1.3320.2626.888335960268132264070879535811,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
879,1.3.6.1.4.1.14519.5.2.1.3320.2626.124955861392191902481865256770,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
880,1.3.6.1.4.1.14519.5.2.1.3320.2626.155594480733899606974660547943,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
881,1.3.6.1.4.1.14519.5.2.1.3320.2626.688599354744460869123866897799,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
882,1.3.6.1.4.1.14519.5.2.1.3320.2626.965283926097180894208376704291,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
883,1.3.6.1.4.1.14519.5.2.1.3320.2626.949524238814601946994054373244,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
884,1.3.6.1.4.1.14519.5.2.1.3320.2626.196050861898420166047739334863,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
885,1.3.6.1.4.1.14519.5.2.1.3320.2626.322422374717515722896608797314,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
886,1.3.6.1.4.1.14519.5.2.1.3320.2626.140426167551483169251144016832,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
887,1.3.6.1.4.1.14519.5.2.1.3320.2626.304747085488364061920771875168,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
888,1.3.6.1.4.1.14519.5.2.1.3320.2626.934694293970547556229600531082,1.3.6.1.4.1.14519.5.2.1.3320.2626.734557878339149585681629307313
889,1.3.6.1.4.1.14519.5.2.1.3320.2626.200106381120876791052379294288,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
890,1.3.6.1.4.1.14519.5.2.1.3320.2626.229008692994816037970890103233,1.3.6.1.4.1.14519.5.2.1.3320.2626.167020694525567087384939045041
891,1.3.6.1.4.1.14519.5.2.1.3320.2626.383705361150509061270214213790,1.3.6.1.4.1.14519.5.2.1.3320.2626.752430981647722884927338456300
892,1.3.6.1.4.1.14519.5.2.1.3320.2626.128737567321532773112168627810,1.3.6.1.4.1.14519.5.2.1.3320.2626.952047979302094996462189325095
893,1.3.6.1.4.1.14519.5.2.1.3320.2626.225435743180356782609867820834,1.3.6.1.4.1.14519.5.2.1.3320.2626.110388269129879297561972321400
